date,T2M,day_of_year,sin_dayofyear,cos_dayofyear,prev_irradiance,lat,lon,predicted_solar_irradiance,year,ordinal,T2M_trended,predicted_irradiance_trended,daily_energy_kwh
2025-12-06,24.45214,340,-0.41719360261231697,0.9088176373395028,24.854057,7.8731,80.7718,4.667242,2025,739591,25.474660370415222,4.8220587,1.157294
2025-12-07,24.854057,341,-0.4014879892059737,0.9158642882672868,24.45214,7.8731,80.7718,4.234059,2025,739592,25.46650259620037,4.751704,1.140409
2025-12-08,24.45214,342,-0.38566340624360745,0.9226395488404875,24.854057,7.8731,80.7718,4.631913,2025,739593,25.45834482198552,4.804357,1.1530457
2025-12-09,24.854057,343,-0.3697245428906732,0.9291414114031743,24.45214,7.8731,80.7718,4.5021977,2025,739594,25.45018704777067,5.0935016,1.2224405
2025-12-10,24.45214,344,-0.3536761221763721,0.935367949313148,24.854057,7.8731,80.7718,4.880886,2025,739595,25.442029273555818,5.065711,1.2157707
2025-12-11,24.854057,345,-0.33752289959411347,0.941317317512847,24.45214,7.8731,80.7718,4.518365,2025,739596,25.433871499340057,5.029957,1.2071896
2025-12-12,24.45214,346,-0.32126966169236515,0.9469877530760751,24.854057,7.8731,80.7718,4.8203273,2025,739597,25.425713725125206,4.9896507,1.1975162
2025-12-13,24.854057,347,-0.3049212246562894,0.9523775757303973,24.45214,7.8731,80.7718,4.503744,2025,739598,25.417555950910355,5.0332313,1.2079756
2025-12-14,24.45214,348,-0.2884824328806098,0.9574851883550389,24.854057,7.8731,80.7718,4.754967,2025,739599,25.409398176695504,5.1806297,1.2433512
2025-12-15,24.854057,349,-0.27195815753410524,0.9623090774541487,24.45214,7.8731,80.7718,4.4326563,2025,739600,25.401240402480653,4.9126,1.1790241
2025-12-16,24.45214,350,-0.2553532951161881,0.9668478136052773,24.854057,7.8731,80.7718,4.665896,2025,739601,25.3930826282658,4.905223,1.1772535
2025-12-17,24.854057,351,-0.23867276600594997,0.9711000518829505,24.45214,7.8731,80.7718,4.69387,2025,739602,25.38492485405095,5.019274,1.2046258
2025-12-18,24.45214,352,-0.22192151300416674,0.9750645322571945,24.854057,7.8731,80.7718,4.795324,2025,739603,25.3767670798361,4.8406835,1.161764
2025-12-19,24.854057,353,-0.20510449986861926,0.9787400799669153,24.45214,7.8731,80.7718,4.6758537,2025,739604,25.36860930562125,4.8883767,1.1732105
2025-12-20,24.45214,354,-0.1882267098432439,0.9821256058680006,24.854057,7.8731,80.7718,5.173534,2025,739605,25.360451531406397,4.9659853,1.1918366
2025-12-21,24.854057,355,-0.1712931441814778,0.9852201067560606,24.45214,7.8731,80.7718,4.8179517,2025,739606,25.352293757190637,4.560888,1.0946131
2025-12-22,24.45214,356,-0.154308820664281,0.9880226656636976,24.854057,7.8731,80.7718,5.430189,2025,739607,25.344135982975786,4.4940395,1.0785695
2025-12-23,24.854057,357,-0.13727877211326517,0.9905324521322227,24.45214,7.8731,80.7718,5.255158,2025,739608,25.335978208760935,5.15663,1.2375913
2025-12-24,24.45214,358,-0.12020804489935275,0.9927487224577402,24.854057,7.8731,80.7718,5.467846,2025,739609,25.327820434546084,5.2640705,1.263377
2025-12-25,24.854057,359,-0.10310169744743544,0.9946708199115211,24.45214,7.8731,80.7718,5.0971446,2025,739610,25.319662660331232,5.118962,1.2285509
2025-12-26,24.45214,360,-0.0859647987374467,0.9962981749346077,24.854057,7.8731,80.7718,5.41111,2025,739611,25.31150488611638,5.185732,1.2445757
2025-12-27,24.854057,361,-0.06880242680232064,0.9976303053065857,24.45214,7.8731,80.7718,5.0158606,2025,739612,25.30334711190153,5.055908,1.213418
2025-12-28,24.45214,362,-0.05161966722325418,0.9986668162884759,24.854057,7.8731,80.7718,5.315756,2025,739613,25.29518933768668,5.0467176,1.2112122
2025-12-29,24.854057,363,-0.034421611622745804,0.9994074007397048,24.45214,7.8731,80.7718,4.711931,2025,739614,25.287031563471828,4.7483964,1.1396152
2025-12-30,24.446766,364,-0.01721335615583528,0.9998518392091162,24.854057,7.8731,80.7718,4.909177,2025,739615,25.278873789256977,4.910021,1.178405
2025-12-31,24.61196,365,6.432490598706546e-16,1.0,24.446766,7.8731,80.7718,4.8361,2025,739616,25.270716015042126,4.9294205,1.183061
2026-01-01,24.645325,1,0.017213356155834685,0.9998518392091162,24.61196,7.8731,80.7718,5.0267506,2026,739617,25.262558240826365,5.0667734,1.2160256
